hochua,gio,ngay,LVS,muc_nuoc,luu_luong_den_ho,luu_luong_xa
Ka Nak,4,19/06/2021,Ba,495.44,3.02,0
Ka Nak,5,19/06/2021,Ba,495.44,2.87,0
Ka Nak,6,19/06/2021,Ba,495.45,2.81,0
Ka Nak,7,19/06/2021,Ba,495.45,2.65,0
Ka Nak,8,19/06/2021,Ba,495.45,2.31,0
Ka Nak,9,19/06/2021,Ba,495.45,2.28,0
Ka Nak,10,19/06/2021,Ba,495.45,2.25,0
Ka Nak,11,19/06/2021,Ba,495.46,2.21,10.2
Ka Nak,12,19/06/2021,Ba,495.46,1.26,2
Ka Nak,13,19/06/2021,Ba,495.46,1.23,0
Ka Nak,14,19/06/2021,Ba,495.46,2.31,0
Ka Nak,15,19/06/2021,Ba,495.46,2.39,0
Ka Nak,16,19/06/2021,Ba,495.47,2.45,0
Ka Nak,17,19/06/2021,Ba,495.47,2.34,0
Ka Nak,18,19/06/2021,Ba,495.47,2.37,0
Ka Nak,19,19/06/2021,Ba,495.47,2.41,0
Ka Nak,20,19/06/2021,Ba,495.47,2.54,0
Ka Nak,21,19/06/2021,Ba,495.47,2.57,0
Ka Nak,22,19/06/2021,Ba,495.48,2.63,0
Ka Nak,23,19/06/2021,Ba,495.48,2.81,0
Ka Nak,0,20/06/2021,Ba,495.48,2.85,0
Ka Nak,1,20/06/2021,Ba,495.48,2.91,4.1
Ka Nak,2,20/06/2021,Ba,495.47,3.02,17.5
Ka Nak,3,20/06/2021,Ba,495.47,3.04,17.5
Ka Nak,4,20/06/2021,Ba,495.46,3.01,17.5
Ka Nak,5,20/06/2021,Ba,495.45,2.98,17.5
Ka Nak,6,20/06/2021,Ba,495.45,2.93,17.5
Ka Nak,7,20/06/2021,Ba,495.44,2.76,17.5
Ka Nak,8,20/06/2021,Ba,495.43,2.36,17.5
Ka Nak,9,20/06/2021,Ba,495.43,2.31,5
Ka Nak,10,20/06/2021,Ba,495.43,2.22,0
Ka Nak,11,20/06/2021,Ba,495.43,2.64,0
Ka Nak,12,20/06/2021,Ba,495.43,2.61,0
Ka Nak,13,20/06/2021,Ba,495.44,2.31,0
Ka Nak,14,20/06/2021,Ba,495.44,2.27,0
Ka Nak,15,20/06/2021,Ba,495.44,2.29,0
Ka Nak,16,20/06/2021,Ba,495.44,2.2,4
Ka Nak,17,20/06/2021,Ba,495.43,2.25,18.4
Ka Nak,18,20/06/2021,Ba,495.43,2.21,18.4
Ka Nak,19,20/06/2021,Ba,495.42,2.26,18.4
Ka Nak,20,20/06/2021,Ba,495.41,2.32,18.4
Ka Nak,21,20/06/2021,Ba,495.41,2.3,18.4
Ka Nak,22,20/06/2021,Ba,495.4,2.17,18.4
Ka Nak,23,20/06/2021,Ba,495.39,2.15,18.4
Ka Nak,0,21/06/2021,Ba,495.39,2.11,18.4
Ka Nak,1,21/06/2021,Ba,495.38,2.06,18.4
Ka Nak,2,21/06/2021,Ba,495.37,1.98,18.4
Ka Nak,3,21/06/2021,Ba,495.36,1.96,18.4
Ka Nak,4,21/06/2021,Ba,495.35,1.92,18.4
Ka Nak,5,21/06/2021,Ba,495.34,1.87,18.4
Ka Nak,6,21/06/2021,Ba,495.34,1.83,18.4
Ka Nak,7,21/06/2021,Ba,495.33,1.75,18.4
Ka Nak,8,21/06/2021,Ba,495.32,1.72,18.4
Ka Nak,9,21/06/2021,Ba,495.31,1.68,18.4
Ka Nak,10,21/06/2021,Ba,495.3,1.59,18.4
Ka Nak,11,21/06/2021,Ba,495.29,1.57,18.4
Ka Nak,12,21/06/2021,Ba,495.28,1.51,18.4
Ka Nak,13,21/06/2021,Ba,495.27,1.48,18.4
Ka Nak,14,21/06/2021,Ba,495.27,1.45,13.9
Ka Nak,15,21/06/2021,Ba,495.26,1.67,14.8
Ka Nak,16,21/06/2021,Ba,495.25,1.7,18.4
Ka Nak,17,21/06/2021,Ba,495.24,1.77,18.4
Ka Nak,18,21/06/2021,Ba,495.23,1.81,18.4
Ka Nak,19,21/06/2021,Ba,495.22,1.86,18.4
Ka Nak,20,21/06/2021,Ba,495.21,1.59,18.4
Ka Nak,21,21/06/2021,Ba,495.21,1.43,18.4
Ka Nak,22,21/06/2021,Ba,495.2,1.27,18.4
Ka Nak,23,21/06/2021,Ba,495.19,1.15,18.4
Ka Nak,0,22/06/2021,Ba,495.18,1.06,18.4
Ka Nak,1,22/06/2021,Ba,495.17,1.24,18.4
Ka Nak,2,22/06/2021,Ba,495.16,1.35,18.4
Ka Nak,3,22/06/2021,Ba,495.15,1.52,18.4
Ka Nak,4,22/06/2021,Ba,495.15,1.41,18.4
Ka Nak,5,22/06/2021,Ba,495.14,1.34,18.4
Ka Nak,6,22/06/2021,Ba,495.13,1.47,18.4
Ka Nak,7,22/06/2021,Ba,495.12,1.28,18.4
Ka Nak,8,22/06/2021,Ba,495.11,1.32,18.4
Ka Nak,9,22/06/2021,Ba,495.1,1.39,18.4
Ka Nak,10,22/06/2021,Ba,495.09,1.42,18.4
Ka Nak,11,22/06/2021,Ba,495.08,1.46,18.4
Ka Nak,12,22/06/2021,Ba,495.08,1.58,3.1
Ka Nak,13,22/06/2021,Ba,495.08,1.67,5.3
Ka Nak,14,22/06/2021,Ba,495.07,1.7,18.7
Ka Nak,15,22/06/2021,Ba,495.06,1.72,18.7
Ka Nak,16,22/06/2021,Ba,495.05,1.77,18.7
Ka Nak,17,22/06/2021,Ba,495.04,1.81,18.7
Ka Nak,18,22/06/2021,Ba,495.03,1.86,18.7
Ka Nak,19,22/06/2021,Ba,495.02,1.91,18.7
Ka Nak,20,22/06/2021,Ba,495.01,1.75,18.7
Ka Nak,21,22/06/2021,Ba,495,1.63,18.7
Ka Nak,22,22/06/2021,Ba,494.99,1.48,18.7
Ka Nak,23,22/06/2021,Ba,494.98,1.26,18.7
Ka Nak,0,23/06/2021,Ba,494.97,1.37,18.7
Ka Nak,1,23/06/2021,Ba,494.96,1.51,18.7
Ka Nak,2,23/06/2021,Ba,494.94,1.65,18.7
Ka Nak,3,23/06/2021,Ba,494.93,1.49,18.7
Ka Nak,4,23/06/2021,Ba,494.92,1.32,18.7
Ka Nak,5,23/06/2021,Ba,494.91,1.18,18.7
Ka Nak,6,23/06/2021,Ba,494.9,1.27,18.7
Ka Nak,7,23/06/2021,Ba,494.89,1.38,18.7
Ka Nak,8,23/06/2021,Ba,494.88,1.65,18.7
Ka Nak,9,23/06/2021,Ba,494.87,2.01,18.7
Ka Nak,10,23/06/2021,Ba,494.86,2.06,18.7
Ka Nak,11,23/06/2021,Ba,494.85,2.09,18.7
Ka Nak,12,23/06/2021,Ba,494.85,2.11,0.6
Ka Nak,13,23/06/2021,Ba,494.85,2.03,1.8
Ka Nak,14,23/06/2021,Ba,494.84,1.98,18.4
Ka Nak,15,23/06/2021,Ba,494.83,1.91,18.4
Ka Nak,16,23/06/2021,Ba,494.82,1.85,18.4
Ka Nak,17,23/06/2021,Ba,494.8,1.79,23.9
Ka Nak,18,23/06/2021,Ba,494.79,1.76,18.4
Ka Nak,19,23/06/2021,Ba,494.78,1.7,18.4
Ka Nak,20,23/06/2021,Ba,494.77,1.58,18.4
Ka Nak,21,23/06/2021,Ba,494.76,1.46,18.4
Ka Nak,22,23/06/2021,Ba,494.74,1.34,18.4
Ka Nak,23,23/06/2021,Ba,494.73,1.21,18.4
Ka Nak,0,24/06/2021,Ba,494.72,1.39,18.4
Ka Nak,1,24/06/2021,Ba,494.71,1.52,18.4
Ka Nak,2,24/06/2021,Ba,494.7,1.45,18.4
Ka Nak,3,24/06/2021,Ba,494.69,1.63,18.4
Ka Nak,4,24/06/2021,Ba,494.68,1.71,18.4
Ka Nak,5,24/06/2021,Ba,494.67,1.56,18.4
Ka Nak,6,24/06/2021,Ba,494.66,1.69,18.4
Ka Nak,7,24/06/2021,Ba,494.65,1.83,18.4
Ka Nak,8,24/06/2021,Ba,494.64,1.85,18.4
Ka Nak,9,24/06/2021,Ba,494.64,1.96,13.8
Ka Nak,10,24/06/2021,Ba,494.64,2.01,0
Ka Nak,11,24/06/2021,Ba,494.64,2.06,0
Ka Nak,12,24/06/2021,Ba,494.64,2.12,0
Ka Nak,13,24/06/2021,Ba,494.64,2.17,0
Ka Nak,14,24/06/2021,Ba,494.64,2.13,0
Ka Nak,15,24/06/2021,Ba,494.63,2.07,11
Ka Nak,16,24/06/2021,Ba,494.62,2.02,17.3
Ka Nak,17,24/06/2021,Ba,494.61,1.98,17.3
Ka Nak,18,24/06/2021,Ba,494.61,1.92,17.3
Ka Nak,19,24/06/2021,Ba,494.6,1.79,17.3
Ka Nak,20,24/06/2021,Ba,494.6,1.53,19.3
Ka Nak,21,24/06/2021,Ba,494.59,1.5,25.3
Ka Nak,22,24/06/2021,Ba,494.58,1.46,25.3
Ka Nak,23,24/06/2021,Ba,494.58,1.42,25.3
Ka Nak,0,25/06/2021,Ba,494.57,1.65,17.3
Ka Nak,1,25/06/2021,Ba,494.56,1.26,17.3
Ka Nak,2,25/06/2021,Ba,494.55,1.62,17.3
Ka Nak,3,25/06/2021,Ba,494.54,1.34,17.3
Ka Nak,4,25/06/2021,Ba,494.53,1.29,17.3
Ka Nak,5,25/06/2021,Ba,494.52,1.33,17.3
Ka Nak,6,25/06/2021,Ba,494.51,1.41,17.3
Ka Nak,7,25/06/2021,Ba,494.5,1.32,17.3
Ka Nak,8,25/06/2021,Ba,494.5,1.31,17.3
Ka Nak,9,25/06/2021,Ba,494.49,1.19,12.7
Ka Nak,10,25/06/2021,Ba,494.49,1.36,0
Ka Nak,11,25/06/2021,Ba,494.49,1.51,0
Ka Nak,12,25/06/2021,Ba,494.49,1.58,0
Ka Nak,13,25/06/2021,Ba,494.49,1.73,0
Ka Nak,14,25/06/2021,Ba,494.49,1.79,0
Ka Nak,15,25/06/2021,Ba,494.49,1.9,1.1
Ka Nak,16,25/06/2021,Ba,494.48,1.86,17.1
Ka Nak,17,25/06/2021,Ba,494.47,1.59,17.1
Ka Nak,18,25/06/2021,Ba,494.46,1.52,17.1
Ka Nak,19,25/06/2021,Ba,494.45,1.51,17.1
Ka Nak,20,25/06/2021,Ba,494.44,1.56,17.1
Ka Nak,21,25/06/2021,Ba,494.43,1.42,20.7
Ka Nak,22,25/06/2021,Ba,494.42,1.32,17.1
Ka Nak,23,25/06/2021,Ba,494.41,1.36,17.1
Ka Nak,0,26/06/2021,Ba,494.4,1.42,17.1
Ka Nak,1,26/06/2021,Ba,494.38,1.62,17.1
Ka Nak,2,26/06/2021,Ba,494.36,1.74,17.1
Ka Nak,3,26/06/2021,Ba,494.35,1.96,17.1
Ka Nak,4,26/06/2021,Ba,494.34,1.85,17.1
Ka Nak,5,26/06/2021,Ba,494.33,1.66,17.1
Ka Nak,6,26/06/2021,Ba,494.32,1.46,17.1
Ka Nak,7,26/06/2021,Ba,494.31,1.41,17.1
Ka Nak,8,26/06/2021,Ba,494.3,1.29,10.8
Ka Nak,9,26/06/2021,Ba,494.3,1.25,0
Ka Nak,10,26/06/2021,Ba,494.3,1.43,0
Ka Nak,11,26/06/2021,Ba,494.3,1.57,0
Ka Nak,12,26/06/2021,Ba,494.3,1.72,0
Ka Nak,13,26/06/2021,Ba,494.3,2.01,0
Ka Nak,14,26/06/2021,Ba,494.3,2.05,0
Ka Nak,15,26/06/2021,Ba,494.3,2.11,0
Ka Nak,16,26/06/2021,Ba,494.29,2.09,14.5
Ka Nak,17,26/06/2021,Ba,494.28,2.03,17.1
Ka Nak,18,26/06/2021,Ba,494.27,1.98,17.1
Ka Nak,19,26/06/2021,Ba,494.26,1.92,17.1
Ka Nak,20,26/06/2021,Ba,494.25,1.85,17.1
Ka Nak,21,26/06/2021,Ba,494.23,1.73,25.2
Ka Nak,22,26/06/2021,Ba,494.22,1.78,17.1
Ka Nak,23,26/06/2021,Ba,494.21,1.71,17.1
Ka Nak,0,27/06/2021,Ba,494.2,1.67,17.1
Ka Nak,1,27/06/2021,Ba,494.2,1.26,2.3
Ka Nak,2,27/06/2021,Ba,494.2,1.31,0
Ka Nak,3,27/06/2021,Ba,494.2,1.46,0
Ka Nak,4,27/06/2021,Ba,494.2,1.74,0
Ka Nak,5,27/06/2021,Ba,494.2,1.33,0
Ka Nak,6,27/06/2021,Ba,494.21,1.46,0
Ka Nak,7,27/06/2021,Ba,494.21,1.4,0
Ka Nak,8,27/06/2021,Ba,494.21,1.52,0
Ka Nak,9,27/06/2021,Ba,494.21,1.65,0
Ka Nak,10,27/06/2021,Ba,494.21,1.83,0
Ka Nak,11,27/06/2021,Ba,494.21,1.72,0
Ka Nak,12,27/06/2021,Ba,494.21,1.56,0
Ka Nak,13,27/06/2021,Ba,494.21,1.43,0
Ka Nak,14,27/06/2021,Ba,494.22,1.28,0
Ka Nak,15,27/06/2021,Ba,494.22,1.37,0
Ka Nak,16,27/06/2021,Ba,494.22,1.51,0
Ka Nak,17,27/06/2021,Ba,494.22,1.67,0
Ka Nak,18,27/06/2021,Ba,494.22,1.75,0
Ka Nak,19,27/06/2021,Ba,494.22,1.92,0
Ka Nak,20,27/06/2021,Ba,494.22,1.97,0
Ka Nak,21,27/06/2021,Ba,494.22,2.05,0
Ka Nak,22,27/06/2021,Ba,494.22,2.11,6.6
Ka Nak,23,27/06/2021,Ba,494.22,2.18,3
Ka Nak,0,28/06/2021,Ba,494.22,2.23,0
Ka Nak,1,28/06/2021,Ba,494.2,2.12,35.4
Ka Nak,2,28/06/2021,Ba,494.18,2.1,36
Ka Nak,3,28/06/2021,Ba,494.16,2.08,36
Ka Nak,4,28/06/2021,Ba,494.14,2.05,36
Ka Nak,5,28/06/2021,Ba,494.12,2.14,36
Ka Nak,6,28/06/2021,Ba,494.09,1.96,36
Ka Nak,7,28/06/2021,Ba,494.07,1.98,36
Ka Nak,8,28/06/2021,Ba,494.05,1.83,36
Ka Nak,9,28/06/2021,Ba,494.03,1.64,36
Ka Nak,10,28/06/2021,Ba,494.01,1.52,36
Ka Nak,11,28/06/2021,Ba,493.99,1.37,24
Ka Nak,12,28/06/2021,Ba,493.99,1.25,0
Ka Nak,13,28/06/2021,Ba,493.99,1.41,0
Ka Nak,14,28/06/2021,Ba,493.99,1.56,0
Ka Nak,15,28/06/2021,Ba,493.98,1.74,29.4
Ka Nak,16,28/06/2021,Ba,493.95,1.87,36
Ka Nak,17,28/06/2021,Ba,493.93,1.96,36
Ka Nak,18,28/06/2021,Ba,493.91,1.78,36
Ka Nak,19,28/06/2021,Ba,493.89,1.67,36
Ka Nak,20,28/06/2021,Ba,493.87,1.85,36
Ka Nak,21,28/06/2021,Ba,493.84,1.79,36
Ka Nak,22,28/06/2021,Ba,493.82,1.73,36
Ka Nak,23,28/06/2021,Ba,493.8,1.87,36
Ka Nak,0,29/06/2021,Ba,493.78,1.91,36
Ka Nak,1,29/06/2021,Ba,493.76,2.2,36
Ka Nak,2,29/06/2021,Ba,493.73,2.17,36
Ka Nak,3,29/06/2021,Ba,493.71,2.19,36
Ka Nak,4,29/06/2021,Ba,493.69,2.03,36
Ka Nak,5,29/06/2021,Ba,493.67,1.97,36
Ka Nak,6,29/06/2021,Ba,493.65,1.92,36
Ka Nak,7,29/06/2021,Ba,493.62,1.86,36
Ka Nak,8,29/06/2021,Ba,493.6,1.67,36
Ka Nak,9,29/06/2021,Ba,493.58,1.53,36
Ka Nak,10,29/06/2021,Ba,493.56,1.39,36
Ka Nak,11,29/06/2021,Ba,493.55,1.24,7.2
Ka Nak,12,29/06/2021,Ba,493.55,1.15,0
Ka Nak,13,29/06/2021,Ba,493.55,1.06,0
Ka Nak,14,29/06/2021,Ba,493.55,1.19,0
Ka Nak,15,29/06/2021,Ba,493.53,1.28,21.6
Ka Nak,16,29/06/2021,Ba,493.5,1.17,36
Ka Nak,17,29/06/2021,Ba,493.48,1.32,36
Ka Nak,18,29/06/2021,Ba,493.46,1.47,36
Ka Nak,19,29/06/2021,Ba,493.43,1.26,36
Ka Nak,20,29/06/2021,Ba,493.41,1.65,36
Ka Nak,21,29/06/2021,Ba,493.39,1.72,36
Ka Nak,22,29/06/2021,Ba,493.36,1.66,36
Ka Nak,23,29/06/2021,Ba,493.34,1.68,36
Ka Nak,0,30/06/2021,Ba,493.32,1.59,36
Ka Nak,1,30/06/2021,Ba,493.29,1.56,36
Ka Nak,2,30/06/2021,Ba,493.27,1.74,36
Ka Nak,3,30/06/2021,Ba,493.24,1.71,36
Ka Nak,4,30/06/2021,Ba,493.21,1.67,36
Ka Nak,5,30/06/2021,Ba,493.18,1.62,36
Ka Nak,6,30/06/2021,Ba,493.15,1.58,36
Ka Nak,7,30/06/2021,Ba,493.12,1.53,36
Ka Nak,8,30/06/2021,Ba,493.09,1.23,36
Ka Nak,9,30/06/2021,Ba,493.08,1.2,7.8
Ka Nak,10,30/06/2021,Ba,493.08,1.17,0
Ka Nak,11,30/06/2021,Ba,493.08,1.15,0
Ka Nak,12,30/06/2021,Ba,493.08,1.35,0
Ka Nak,13,30/06/2021,Ba,493.08,1.3,0
Ka Nak,14,30/06/2021,Ba,493.08,1.28,0
Ka Nak,15,30/06/2021,Ba,493.07,1.2,13.9
Ka Nak,16,30/06/2021,Ba,493.05,1.17,36.2
Ka Nak,17,30/06/2021,Ba,493.03,1.13,36.2
Ka Nak,18,30/06/2021,Ba,493,1.1,36.2
Ka Nak,19,30/06/2021,Ba,492.98,1.07,36.2
Ka Nak,20,30/06/2021,Ba,492.95,1.05,36.2
Ka Nak,21,30/06/2021,Ba,492.93,1.08,36.2
Ka Nak,22,30/06/2021,Ba,492.9,1.12,36.2
Ka Nak,23,30/06/2021,Ba,492.88,1.15,36.2
Ka Nak,0,01/07/2021,Ba,492.85,1.19,36.2
Ka Nak,1,01/07/2021,Ba,492.84,1.32,12.1
Ka Nak,2,01/07/2021,Ba,492.84,1.38,0
Ka Nak,3,01/07/2021,Ba,492.84,1.47,0
Ka Nak,4,01/07/2021,Ba,492.84,1.61,0
Ka Nak,5,01/07/2021,Ba,492.84,1.64,0
Ka Nak,6,01/07/2021,Ba,492.84,1.67,0
Ka Nak,7,01/07/2021,Ba,492.84,1.75,0
Ka Nak,8,01/07/2021,Ba,492.84,1.71,0
Ka Nak,9,01/07/2021,Ba,492.84,1.67,0
Ka Nak,10,01/07/2021,Ba,492.85,1.6,0
Ka Nak,11,01/07/2021,Ba,492.85,1.57,0
Ka Nak,12,01/07/2021,Ba,492.85,1.53,0
Ka Nak,13,01/07/2021,Ba,492.85,1.5,0
Ka Nak,14,01/07/2021,Ba,492.85,1.4,0
Ka Nak,15,01/07/2021,Ba,492.85,1.4,0
Ka Nak,16,01/07/2021,Ba,492.85,1.37,0
Ka Nak,17,01/07/2021,Ba,492.85,1.33,0
Ka Nak,18,01/07/2021,Ba,492.85,1.3,0
Ka Nak,19,01/07/2021,Ba,492.86,1.32,0
Ka Nak,20,01/07/2021,Ba,492.86,1.41,0
Ka Nak,21,01/07/2021,Ba,492.86,1.48,0
Ka Nak,22,01/07/2021,Ba,492.86,1.62,0
Ka Nak,23,01/07/2021,Ba,492.86,1.67,0
Ka Nak,0,02/07/2021,Ba,492.86,1.75,0
Ka Nak,1,02/07/2021,Ba,492.86,2.01,0
Ka Nak,2,02/07/2021,Ba,492.86,2.06,0
Ka Nak,3,02/07/2021,Ba,492.86,2.12,0
Ka Nak,4,02/07/2021,Ba,492.87,2.15,0
Ka Nak,5,02/07/2021,Ba,492.87,2.08,0
Ka Nak,6,02/07/2021,Ba,492.87,2.02,0
Ka Nak,7,02/07/2021,Ba,492.87,1.94,0
Ka Nak,8,02/07/2021,Ba,492.87,1.91,0
Ka Nak,9,02/07/2021,Ba,492.87,1.85,0
Ka Nak,10,02/07/2021,Ba,492.87,1.82,0
Ka Nak,11,02/07/2021,Ba,492.87,1.78,0
Ka Nak,12,02/07/2021,Ba,492.87,1.72,0
Ka Nak,13,02/07/2021,Ba,492.87,1.7,0
Ka Nak,14,02/07/2021,Ba,492.88,1.76,0
Ka Nak,15,02/07/2021,Ba,492.88,1.68,5.7
Ka Nak,16,02/07/2021,Ba,492.86,1.64,34
Ka Nak,17,02/07/2021,Ba,492.83,1.59,34
Ka Nak,18,02/07/2021,Ba,492.81,1.56,34
Ka Nak,19,02/07/2021,Ba,492.78,1.48,34
Ka Nak,20,02/07/2021,Ba,492.76,1.39,34
Ka Nak,21,02/07/2021,Ba,492.73,1.32,34
Ka Nak,22,02/07/2021,Ba,492.71,1.31,34
Ka Nak,23,02/07/2021,Ba,492.68,1.19,34
Ka Nak,0,03/07/2021,Ba,492.68,1.07,4.5
Ka Nak,1,03/07/2021,Ba,492.68,1.03,0
Ka Nak,2,03/07/2021,Ba,492.68,1.02,0
Ka Nak,3,03/07/2021,Ba,492.68,1.07,0
Ka Nak,4,03/07/2021,Ba,492.68,1.21,0
Ka Nak,5,03/07/2021,Ba,492.68,1.25,0
Ka Nak,6,03/07/2021,Ba,492.68,1.28,0
Ka Nak,7,03/07/2021,Ba,492.68,1.34,0
Ka Nak,8,03/07/2021,Ba,492.68,1.3,0
Ka Nak,9,03/07/2021,Ba,492.69,1.27,0
Ka Nak,10,03/07/2021,Ba,492.69,1.23,0
Ka Nak,11,03/07/2021,Ba,492.69,1.2,0
Ka Nak,12,03/07/2021,Ba,492.69,1.27,0
Ka Nak,13,03/07/2021,Ba,492.69,1.27,0
Ka Nak,14,03/07/2021,Ba,492.69,1.24,0
Ka Nak,15,03/07/2021,Ba,492.69,1.2,0
Ka Nak,16,03/07/2021,Ba,492.69,1.34,0
Ka Nak,17,03/07/2021,Ba,492.69,1.39,0
Ka Nak,18,03/07/2021,Ba,492.69,1.41,0
Ka Nak,19,03/07/2021,Ba,492.69,1.46,0
Ka Nak,20,03/07/2021,Ba,492.69,1.28,0
Ka Nak,21,03/07/2021,Ba,492.68,1.12,13.1
Ka Nak,22,03/07/2021,Ba,492.66,1.06,28
Ka Nak,23,03/07/2021,Ba,492.64,1.15,28
Ka Nak,0,04/07/2021,Ba,492.62,1.24,5.1
Ka Nak,1,04/07/2021,Ba,492.61,1.19,8
Ka Nak,2,04/07/2021,Ba,492.61,1.08,0
Ka Nak,3,04/07/2021,Ba,492.61,1.17,0
Ka Nak,4,04/07/2021,Ba,492.61,1.26,0
Ka Nak,5,04/07/2021,Ba,492.61,1.18,0
Ka Nak,6,04/07/2021,Ba,492.61,1.12,0
Ka Nak,7,04/07/2021,Ba,492.61,1.26,0
Ka Nak,8,04/07/2021,Ba,492.61,1.29,0
Ka Nak,9,04/07/2021,Ba,492.61,1.35,0
Ka Nak,10,04/07/2021,Ba,492.61,1.41,0
Ka Nak,11,04/07/2021,Ba,492.62,1.67,0
Ka Nak,12,04/07/2021,Ba,492.62,1.72,0
Ka Nak,13,04/07/2021,Ba,492.62,1.77,0
Ka Nak,14,04/07/2021,Ba,492.62,2.06,0
Ka Nak,15,04/07/2021,Ba,492.62,2.15,0
Ka Nak,16,04/07/2021,Ba,492.62,2.34,0
Ka Nak,17,04/07/2021,Ba,492.63,2.47,0
Ka Nak,18,04/07/2021,Ba,492.63,2.56,0
Ka Nak,19,04/07/2021,Ba,492.63,2.59,0
Ka Nak,20,04/07/2021,Ba,492.63,2.68,0
Ka Nak,21,04/07/2021,Ba,492.63,2.49,0
Ka Nak,22,04/07/2021,Ba,492.64,2.62,0
Ka Nak,23,04/07/2021,Ba,492.64,2.75,0
Ka Nak,0,05/07/2021,Ba,492.64,2.91,0
Ka Nak,1,05/07/2021,Ba,492.65,3.28,0
Ka Nak,2,05/07/2021,Ba,492.65,3.54,0
Ka Nak,3,05/07/2021,Ba,492.66,3.82,0
Ka Nak,4,05/07/2021,Ba,492.66,4.17,0
Ka Nak,5,05/07/2021,Ba,492.66,4.39,0
Ka Nak,6,05/07/2021,Ba,492.67,4.56,0
Ka Nak,7,05/07/2021,Ba,492.67,4.41,0
Ka Nak,8,05/07/2021,Ba,492.67,3.97,0
Ka Nak,9,05/07/2021,Ba,492.67,3.86,0
Ka Nak,10,05/07/2021,Ba,492.68,3.8,0
Ka Nak,11,05/07/2021,Ba,492.68,3.72,0
Ka Nak,12,05/07/2021,Ba,492.68,3.68,0
Ka Nak,13,05/07/2021,Ba,492.68,3.65,0
Ka Nak,14,05/07/2021,Ba,492.69,3.59,0
Ka Nak,15,05/07/2021,Ba,492.69,3.52,0
Ka Nak,16,05/07/2021,Ba,492.69,3.47,21
Ka Nak,17,05/07/2021,Ba,492.67,2.98,34
Ka Nak,18,05/07/2021,Ba,492.65,2.95,34
Ka Nak,19,05/07/2021,Ba,492.63,2.9,34
Ka Nak,20,05/07/2021,Ba,492.61,2.81,34
Ka Nak,21,05/07/2021,Ba,492.59,2.94,34
Ka Nak,22,05/07/2021,Ba,492.57,3.12,34
Ka Nak,23,05/07/2021,Ba,492.55,3.34,34
Ka Nak,0,06/07/2021,Ba,492.54,3.47,34
Ka Nak,1,06/07/2021,Ba,492.52,3.29,34
Ka Nak,2,06/07/2021,Ba,492.49,3.06,34
Ka Nak,3,06/07/2021,Ba,492.47,2.93,34
Ka Nak,4,06/07/2021,Ba,492.44,2.82,34
Ka Nak,5,06/07/2021,Ba,492.43,2.75,7.9
Ka Nak,6,06/07/2021,Ba,492.44,2.64,0
Ka Nak,7,06/07/2021,Ba,492.44,2.81,0
Ka Nak,8,06/07/2021,Ba,492.44,2.96,0
Ka Nak,9,06/07/2021,Ba,492.44,3.15,0
Ka Nak,10,06/07/2021,Ba,492.44,3.26,0
Ka Nak,11,06/07/2021,Ba,492.45,3.37,0
Ka Nak,12,06/07/2021,Ba,492.45,3.19,0
Ka Nak,13,06/07/2021,Ba,492.45,2.98,0
Ka Nak,14,06/07/2021,Ba,492.45,2.79,0
Ka Nak,15,06/07/2021,Ba,492.45,2.62,9.1
Ka Nak,16,06/07/2021,Ba,492.43,2.47,34
Ka Nak,17,06/07/2021,Ba,492.41,2.34,34
Ka Nak,18,06/07/2021,Ba,492.39,2.18,34
Ka Nak,19,06/07/2021,Ba,492.37,2.25,34
Ka Nak,20,06/07/2021,Ba,492.35,2.2,34
Ka Nak,21,06/07/2021,Ba,492.33,2.17,34
Ka Nak,22,06/07/2021,Ba,492.3,1.97,34
Ka Nak,23,06/07/2021,Ba,492.28,1.95,34
Ka Nak,0,07/07/2021,Ba,492.25,1.9,34
Ka Nak,1,07/07/2021,Ba,492.23,1.78,34
Ka Nak,2,07/07/2021,Ba,492.21,1.62,34
Ka Nak,3,07/07/2021,Ba,492.18,1.66,34
Ka Nak,4,07/07/2021,Ba,492.18,1.6,5.7
Ka Nak,5,07/07/2021,Ba,492.18,1.54,0
Ka Nak,6,07/07/2021,Ba,492.18,1.52,0
Ka Nak,7,07/07/2021,Ba,492.18,1.48,0
Ka Nak,8,07/07/2021,Ba,492.18,1.37,0
Ka Nak,9,07/07/2021,Ba,492.18,1.19,0
Ka Nak,10,07/07/2021,Ba,492.19,1.28,0
Ka Nak,11,07/07/2021,Ba,492.19,1.43,0
Ka Nak,12,07/07/2021,Ba,492.19,1.56,0
Ka Nak,13,07/07/2021,Ba,492.19,1.72,0
Ka Nak,14,07/07/2021,Ba,492.2,1.84,0
Ka Nak,15,07/07/2021,Ba,492.19,1.96,9.6
Ka Nak,16,07/07/2021,Ba,492.17,2.17,34
Ka Nak,17,07/07/2021,Ba,492.15,2.28,34
Ka Nak,18,07/07/2021,Ba,492.13,2.41,34
Ka Nak,19,07/07/2021,Ba,492.11,2.28,34
Ka Nak,20,07/07/2021,Ba,492.08,1.68,34
Ka Nak,21,07/07/2021,Ba,492.05,1.6,34
Ka Nak,22,07/07/2021,Ba,492.03,1.57,34
Ka Nak,23,07/07/2021,Ba,492.01,1.5,34
Ka Nak,0,08/07/2021,Ba,491.99,1.47,34
Ka Nak,1,08/07/2021,Ba,491.99,1.26,17.6
